TimOcurrencia,DesCPOcurrencia,EdatConstruccion,Clase_Alta,Clase_MediaAlta,Clase_Media,Clase_MediaSencilla,Clase_Sencilla,Temperatura_max,Temperatura_min,Humitat_max,Humitat_min,Precipitacio_max,Precipitacio_min,IrrSolar_max,IrrSolar_min,Vent_max,Vent_min,ProbabilitatManifestacio,ProbabilitatFesta,VolumSinistres
2017-02-06,17480,30,204,191,1111,14,49,25.7,15.2,90.0,52.0,0.0,0.0,930.0,0.0,9.2,0.8,0.0,393696.91,2.127025783890547
2017-02-06,8001,69,242,259,3062,166,245,25.2,20.4,75.0,54.0,0.0,0.0,947.0,0.0,7.0,1.3,0.0,393696.91,1.3232478566169643
2017-02-06,8028,46,653,483,3201,73,227,24.5,18.2,86.0,46.0,0.0,0.0,967.0,0.0,10.1,1.9,0.0,393696.91,3.1464705002643942
2017-02-06,8007,69,127,40,343,7,5,26.0,17.3,75.0,51.0,0.0,0.0,966.0,0.0,7.2,1.1,0.0,393696.91,0.0
2017-02-06,8003,82,320,177,1407,41,151,25.5,16.05,84.0,60.0,0.0,0.0,955.5,0.0,7.4,1.0,0.0,393696.91,0.0
2017-02-06,43700,25,298,433,1339,17,67,25.0,14.8,93.0,69.0,0.0,0.0,945.0,0.0,7.6,0.9,0.0,393696.91,0.0
2017-02-06,43006,34,145,144,443,5,71,25.0,17.5,86.0,67.0,0.0,0.0,985.0,0.0,6.6,1.4,0.0,393696.91,0.0
2017-02-06,8593,33,0,1,5,0,0,25.05,15.4,90.5,67.0,0.0,0.0,964.5,0.0,6.25,1.6,0.0,393696.91,0.0
2017-02-06,17134,32,2,5,13,0,0,25.05,15.4,90.5,67.0,0.0,0.0,964.5,0.0,6.25,1.6,0.0,393696.91,0.0
2017-02-06,17003,26,226,227,512,14,32,25.05,15.4,90.5,67.0,0.0,0.0,964.5,0.0,6.25,1.6,0.0,393696.91,0.0
2017-02-06,17176,28,16,29,38,1,1,25.05,15.4,90.5,67.0,0.0,0.0,964.5,0.0,6.25,1.6,0.0,393696.91,0.0
2017-02-06,17177,34,3,11,9,0,0,25.05,15.4,90.5,67.0,0.0,0.0,964.5,0.0,6.25,1.6,0.0,393696.91,0.0
2017-02-06,17178,28,14,85,66,0,9,25.05,15.4,90.5,67.0,0.0,0.0,964.5,0.0,6.25,1.6,0.0,393696.91,0.0
2017-02-06,17179,34,2,5,12,0,0,25.05,15.4,90.5,67.0,0.0,0.0,964.5,0.0,6.25,1.6,0.0,393696.91,0.0
2017-02-06,8380,28,95,605,538,19,34,25.1,13.3,95.0,67.0,0.0,0.0,944.0,0.0,5.9,1.8,0.0,393696.91,0.0
2017-02-06,8585,54,2,2,27,0,1,25.25,13.75,97.5,56.5,4.8,0.0,972.5,0.0,8.45,1.05,0.0,393696.91,0.0
2017-02-06,8529,23,4,0,15,0,1,25.4,14.2,100.0,46.0,9.6,0.0,1001.0,0.0,11.0,0.3,0.0,393696.91,0.0
2017-02-07,17480,30,204,191,1111,14,49,27.2,18.7,58.0,33.0,0.0,0.0,985.0,0.0,15.5,4.1,0.0,287556.01,0.0
2017-02-07,8001,69,242,259,3062,166,245,26.0,18.4,70.0,37.0,0.0,0.0,982.0,0.0,7.3,1.8,0.0,287556.01,0.0
2017-02-07,8028,46,653,483,3201,73,227,25.1,13.8,80.0,35.0,0.0,0.0,987.0,0.0,11.9,1.1,0.0,287556.01,0.0
2017-02-07,8007,69,127,40,343,7,5,26.6,16.1,70.0,28.0,0.0,0.0,998.0,0.0,10.1,1.0,0.0,287556.01,0.0
2017-02-07,8003,82,320,177,1407,41,151,27.0,16.4,73.5,31.5,0.0,0.0,992.5,0.0,10.95,1.0,0.0,287556.01,0.0
2017-02-07,43700,25,298,433,1339,17,67,27.4,16.7,77.0,35.0,0.0,0.0,987.0,0.0,11.8,1.0,0.0,287556.01,0.0
2017-02-07,43006,34,145,144,443,5,71,28.8,17.0,75.0,28.0,0.0,0.0,986.0,0.0,13.5,1.9,0.0,287556.01,0.0
2017-02-07,8593,33,0,1,5,0,0,26.8,16.4,80.5,33.0,0.0,0.0,977.5,0.0,9.8,1.5,0.0,287556.01,0.0
2017-02-07,17134,32,2,5,13,0,0,26.8,16.4,80.5,33.0,0.0,0.0,977.5,0.0,9.8,1.5,0.0,287556.01,0.0
2017-02-07,17003,26,226,227,512,14,32,26.8,16.4,80.5,33.0,0.0,0.0,977.5,0.0,9.8,1.5,0.0,287556.01,0.0
2017-02-07,17176,28,16,29,38,1,1,26.8,16.4,80.5,33.0,0.0,0.0,977.5,0.0,9.8,1.5,0.0,287556.01,0.0
2017-02-07,17177,34,3,11,9,0,0,26.8,16.4,80.5,33.0,0.0,0.0,977.5,0.0,9.8,1.5,0.0,287556.01,0.0
2017-02-07,17178,28,14,85,66,0,9,26.8,16.4,80.5,33.0,0.0,0.0,977.5,0.0,9.8,1.5,0.0,287556.01,0.0
2017-02-07,17179,34,2,5,12,0,0,26.8,16.4,80.5,33.0,0.0,0.0,977.5,0.0,9.8,1.5,0.0,287556.01,0.0
2017-02-07,8380,28,95,605,538,19,34,24.8,15.8,86.0,38.0,0.0,0.0,969.0,0.0,6.1,1.1,0.0,287556.01,0.0
2017-02-07,8585,54,2,2,27,0,1,25.05,12.75,87.0,37.5,0.0,0.0,1002.5,0.0,6.199999999999999,0.6000000000000001,0.0,287556.01,0.0
2017-02-07,8529,23,4,0,15,0,1,25.3,9.7,88.0,37.0,0.0,0.0,1036.0,0.0,6.3,0.1,0.0,287556.01,0.0
2017-02-08,17480,30,204,191,1111,14,49,32.1,20.9,90.0,50.0,0.0,0.0,870.0,0.0,9.2,1.2,1.0,200413.0,0.0
2017-02-08,8001,69,242,259,3062,166,245,32.4,25.5,79.0,50.0,0.0,0.0,901.0,0.0,7.1,0.8,1.0,200413.0,0.0
2017-02-08,8028,46,653,483,3201,73,227,31.3,23.7,72.0,40.0,0.0,0.0,876.0,0.0,9.1,3.0,1.0,200413.0,1.6426619514286225
2017-02-08,8007,69,127,40,343,7,5,31.9,22.8,79.0,41.0,0.0,0.0,905.0,0.0,7.8,0.6,1.0,200413.0,0.0
2017-02-08,8003,82,320,177,1407,41,151,32.9,22.9,80.5,43.0,0.0,0.0,900.0,0.0,8.1,1.1,1.0,200413.0,0.0
2017-02-08,43700,25,298,433,1339,17,67,33.9,23.0,82.0,45.0,0.0,0.0,895.0,0.0,8.4,1.6,1.0,200413.0,0.0
2017-02-08,43006,34,145,144,443,5,71,31.1,22.5,89.0,51.0,0.0,0.0,882.0,0.0,7.3,1.3,1.0,200413.0,0.0
2017-02-08,8593,33,0,1,5,0,0,30.55,21.7,93.0,55.0,0.0,0.0,892.5,0.0,8.5,1.15,1.0,200413.0,0.0
2017-02-08,17134,32,2,5,13,0,0,30.55,21.7,93.0,55.0,0.0,0.0,892.5,0.0,8.5,1.15,1.0,200413.0,0.0
2017-02-08,17003,26,226,227,512,14,32,30.55,21.7,93.0,55.0,0.0,0.0,892.5,0.0,8.5,1.15,1.0,200413.0,0.0
2017-02-08,17176,28,16,29,38,1,1,30.55,21.7,93.0,55.0,0.0,0.0,892.5,0.0,8.5,1.15,1.0,200413.0,0.0
2017-02-08,17177,34,3,11,9,0,0,30.55,21.7,93.0,55.0,0.0,0.0,892.5,0.0,8.5,1.15,1.0,200413.0,0.0
2017-02-08,17178,28,14,85,66,0,9,30.55,21.7,93.0,55.0,0.0,0.0,892.5,0.0,8.5,1.15,1.0,200413.0,0.0
2017-02-08,17179,34,2,5,12,0,0,30.55,21.7,93.0,55.0,0.0,0.0,892.5,0.0,8.5,1.15,1.0,200413.0,0.0
2017-02-08,8380,28,95,605,538,19,34,30.0,20.9,97.0,59.0,0.0,0.0,903.0,0.0,9.7,1.0,1.0,200413.0,0.0
2017-02-08,8585,54,2,2,27,0,1,31.9,20.25,84.0,44.5,0.0,0.0,922.0,0.0,9.7,0.9,1.0,200413.0,0.0
2017-02-08,8529,23,4,0,15,0,1,33.8,19.6,71.0,30.0,0.0,0.0,941.0,0.0,9.7,0.8,1.0,200413.0,0.0
2017-02-09,17480,30,204,191,1111,14,49,27.3,18.2,61.0,23.0,0.2,0.0,869.0,0.0,19.0,2.1,0.0,780970.76,0.0
2017-02-09,8001,69,242,259,3062,166,245,25.5,19.2,66.0,35.0,0.0,0.0,858.0,0.0,9.6,3.0,0.0,780970.76,0.0
2017-02-09,8028,46,653,483,3201,73,227,24.2,15.6,79.0,39.0,0.0,0.0,864.0,0.0,11.4,4.0,0.0,780970.76,0.0
2017-02-09,8007,69,127,40,343,7,5,25.4,16.2,65.0,30.0,0.0,0.0,872.0,0.0,10.8,1.7,0.0,780970.76,0.0
2017-02-09,8003,82,320,177,1407,41,151,27.0,16.45,68.5,24.0,0.0,0.0,877.0,0.0,10.65,1.7,0.0,780970.76,0.0
2017-02-09,43700,25,298,433,1339,17,67,28.6,16.7,72.0,18.0,0.0,0.0,882.0,0.0,10.5,1.7,0.0,780970.76,0.0
2017-02-09,43006,34,145,144,443,5,71,29.5,17.9,56.0,23.0,0.0,0.0,903.0,0.0,11.3,2.2,0.0,780970.76,0.0
2017-02-09,8593,33,0,1,5,0,0,27.15,16.6,72.5,39.0,1.2,0.0,882.0,0.0,10.55,2.6500000000000004,0.0,780970.76,0.0
2017-02-09,17134,32,2,5,13,0,0,27.15,16.6,72.5,39.0,1.2,0.0,882.0,0.0,10.55,2.6500000000000004,0.0,780970.76,0.0
2017-02-09,17003,26,226,227,512,14,32,27.15,16.6,72.5,39.0,1.2,0.0,882.0,0.0,10.55,2.6500000000000004,0.0,780970.76,0.0
2017-02-09,17176,28,16,29,38,1,1,27.15,16.6,72.5,39.0,1.2,0.0,882.0,0.0,10.55,2.6500000000000004,0.0,780970.76,0.0
2017-02-09,17177,34,3,11,9,0,0,27.15,16.6,72.5,39.0,1.2,0.0,882.0,0.0,10.55,2.6500000000000004,0.0,780970.76,0.0
2017-02-09,17178,28,14,85,66,0,9,27.15,16.6,72.5,39.0,1.2,0.0,882.0,0.0,10.55,2.6500000000000004,0.0,780970.76,0.0
2017-02-09,17179,34,2,5,12,0,0,27.15,16.6,72.5,39.0,1.2,0.0,882.0,0.0,10.55,2.6500000000000004,0.0,780970.76,0.0
2017-02-09,8380,28,95,605,538,19,34,24.8,15.3,89.0,55.0,2.4,0.0,861.0,0.0,9.8,3.1,0.0,780970.76,0.0
2017-02-09,8585,54,2,2,27,0,1,24.4,13.45,93.5,41.0,1.2,0.0,879.0,0.0,10.4,2.0,0.0,780970.76,0.0
2017-02-09,8529,23,4,0,15,0,1,24.0,11.6,98.0,27.0,0.0,0.0,897.0,0.0,11.0,0.9,0.0,780970.76,0.0
2017-02-10,17480,30,204,191,1111,14,49,23.8,16.8,96.0,71.0,0.5,0.0,552.0,0.0,8.7,0.5,0.0,252000.0,0.0
2017-02-10,8001,69,242,259,3062,166,245,23.8,19.7,85.0,66.0,0.0,0.0,736.0,0.0,5.0,1.1,0.0,252000.0,0.0
2017-02-10,8028,46,653,483,3201,73,227,22.0,16.7,96.0,70.0,0.0,0.0,785.0,0.0,6.1,2.3,0.0,252000.0,0.0
2017-02-10,8007,69,127,40,343,7,5,25.0,18.4,92.0,59.0,0.2,0.0,683.0,0.0,6.1,0.7,0.0,252000.0,0.0
2017-02-10,8003,82,320,177,1407,41,151,25.55,17.549999999999997,93.5,57.0,0.1,0.0,731.0,0.0,6.6,0.75,0.0,252000.0,0.0
2017-02-10,43700,25,298,433,1339,17,67,26.1,16.7,95.0,55.0,0.0,0.0,779.0,0.0,7.1,0.8,0.0,252000.0,0.0
2017-02-10,43006,34,145,144,443,5,71,24.8,18.3,88.0,59.0,0.0,0.0,741.0,0.0,6.2,0.9,0.0,252000.0,0.0
2017-02-10,8593,33,0,1,5,0,0,24.450000000000003,17.75,92.0,64.0,0.0,0.0,698.0,0.0,5.6,1.1,0.0,252000.0,0.0
2017-02-10,17134,32,2,5,13,0,0,24.450000000000003,17.75,92.0,64.0,0.0,0.0,698.0,0.0,5.6,1.1,0.0,252000.0,0.0
2017-02-10,17003,26,226,227,512,14,32,24.450000000000003,17.75,92.0,64.0,0.0,0.0,698.0,0.0,5.6,1.1,0.0,252000.0,0.0
2017-02-10,17176,28,16,29,38,1,1,24.450000000000003,17.75,92.0,64.0,0.0,0.0,698.0,0.0,5.6,1.1,0.0,252000.0,0.0
2017-02-10,17177,34,3,11,9,0,0,24.450000000000003,17.75,92.0,64.0,0.0,0.0,698.0,0.0,5.6,1.1,0.0,252000.0,0.0
2017-02-10,17178,28,14,85,66,0,9,24.450000000000003,17.75,92.0,64.0,0.0,0.0,698.0,0.0,5.6,1.1,0.0,252000.0,0.0
2017-02-10,17179,34,2,5,12,0,0,24.450000000000003,17.75,92.0,64.0,0.0,0.0,698.0,0.0,5.6,1.1,0.0,252000.0,0.0
2017-02-10,8380,28,95,605,538,19,34,24.1,17.2,96.0,69.0,0.0,0.0,655.0,0.0,5.0,1.3,0.0,252000.0,0.0
2017-02-10,8585,54,2,2,27,0,1,22.15,15.149999999999999,98.0,70.5,0.0,0.0,580.0,0.0,5.05,1.0,0.0,252000.0,0.0
2017-02-10,8529,23,4,0,15,0,1,20.2,13.1,100.0,72.0,0.0,0.0,505.0,0.0,5.1,0.7,0.0,252000.0,0.0
2017-02-11,17480,30,204,191,1111,14,49,21.4,9.7,96.0,61.0,0.0,0.0,511.0,0.0,9.7,0.9,13.61,890066.4,0.0
2017-02-11,8001,69,242,259,3062,166,245,22.1,16.9,83.0,62.0,0.0,0.0,487.0,0.0,8.7,0.0,13.61,890066.4,0.0
2017-02-11,8028,46,653,483,3201,73,227,18.9,14.7,92.0,75.0,0.0,0.0,516.0,0.0,8.5,4.1,13.61,890066.4,0.0
2017-02-11,8007,69,127,40,343,7,5,21.5,15.7,96.0,67.0,0.2,0.0,450.0,0.0,7.9,0.0,13.61,890066.4,0.0
2017-02-11,8003,82,320,177,1407,41,151,21.0,14.399999999999999,97.0,70.5,0.5,0.0,417.5,0.0,7.0,0.35,13.61,890066.4,0.0
2017-02-11,43700,25,298,433,1339,17,67,20.5,13.1,98.0,74.0,0.8,0.0,385.0,0.0,6.1,0.7,13.61,890066.4,0.0
2017-02-11,43006,34,145,144,443,5,71,22.2,14.0,95.0,67.0,0.0,0.0,493.0,0.0,5.7,1.0,13.61,890066.4,0.0
2017-02-11,8593,33,0,1,5,0,0,22.0,12.35,97.5,69.0,0.0,0.0,524.0,0.0,8.1,1.25,13.61,890066.4,0.0
2017-02-11,17134,32,2,5,13,0,0,22.0,12.35,97.5,69.0,0.0,0.0,524.0,0.0,8.1,1.25,13.61,890066.4,0.0
2017-02-11,17003,26,226,227,512,14,32,22.0,12.35,97.5,69.0,0.0,0.0,524.0,0.0,8.1,1.25,13.61,890066.4,0.0
2017-02-11,17176,28,16,29,38,1,1,22.0,12.35,97.5,69.0,0.0,0.0,524.0,0.0,8.1,1.25,13.61,890066.4,0.0
2017-02-11,17177,34,3,11,9,0,0,22.0,12.35,97.5,69.0,0.0,0.0,524.0,0.0,8.1,1.25,13.61,890066.4,0.0
2017-02-11,17178,28,14,85,66,0,9,22.0,12.35,97.5,69.0,0.0,0.0,524.0,0.0,8.1,1.25,13.61,890066.4,0.0
2017-02-11,17179,34,2,5,12,0,0,22.0,12.35,97.5,69.0,0.0,0.0,524.0,0.0,8.1,1.25,13.61,890066.4,0.0
2017-02-11,8380,28,95,605,538,19,34,21.8,10.7,100.0,71.0,0.0,0.0,555.0,0.0,10.5,1.5,13.61,890066.4,0.0
2017-02-11,8585,54,2,2,27,0,1,18.8,10.8,99.5,72.0,0.0,0.0,568.0,0.0,10.55,2.1,13.61,890066.4,0.0
2017-02-11,8529,23,4,0,15,0,1,15.8,10.9,99.0,73.0,0.0,0.0,581.0,0.0,10.6,2.7,13.61,890066.4,0.0
2017-02-12,17480,30,204,191,1111,14,49,6.5,3.1,63.0,38.0,0.0,0.0,181.0,0.0,25.9,12.3,0.0,92705.62,0.0
2017-02-12,8001,69,242,259,3062,166,245,10.4,3.7,48.0,16.0,0.0,0.0,480.0,0.0,10.9,2.5,0.0,92705.62,0.0
2017-02-12,8028,46,653,483,3201,73,227,7.3,-0.6,61.0,22.0,0.0,0.0,485.0,0.0,12.7,3.0,0.0,92705.62,0.0
2017-02-12,8007,69,127,40,343,7,5,10.1,2.8,51.0,16.0,0.0,0.0,469.0,0.0,11.3,1.8,0.0,92705.62,0.0
2017-02-12,8003,82,320,177,1407,41,151,10.45,2.95,58.5,15.5,0.0,0.0,474.5,0.0,13.0,2.1,0.0,92705.62,0.0
2017-02-12,43700,25,298,433,1339,17,67,10.8,3.1,66.0,15.0,0.0,0.0,480.0,0.0,14.7,2.4,0.0,92705.62,0.0
2017-02-12,43006,34,145,144,443,5,71,11.8,3.9,63.0,17.0,0.0,0.0,504.0,0.0,12.1,3.8,0.0,92705.62,0.0
2017-02-12,8593,33,0,1,5,0,0,10.0,0.30000000000000004,77.5,25.5,0.0,0.0,391.5,0.0,12.0,2.5999999999999996,0.0,92705.62,0.0
2017-02-12,17134,32,2,5,13,0,0,10.0,0.30000000000000004,77.5,25.5,0.0,0.0,391.5,0.0,12.0,2.5999999999999996,0.0,92705.62,0.0
2017-02-12,17003,26,226,227,512,14,32,10.0,0.30000000000000004,77.5,25.5,0.0,0.0,391.5,0.0,12.0,2.5999999999999996,0.0,92705.62,0.0
2017-02-12,17176,28,16,29,38,1,1,10.0,0.30000000000000004,77.5,25.5,0.0,0.0,391.5,0.0,12.0,2.5999999999999996,0.0,92705.62,0.0
2017-02-12,17177,34,3,11,9,0,0,10.0,0.30000000000000004,77.5,25.5,0.0,0.0,391.5,0.0,12.0,2.5999999999999996,0.0,92705.62,0.0
2017-02-12,17178,28,14,85,66,0,9,10.0,0.30000000000000004,77.5,25.5,0.0,0.0,391.5,0.0,12.0,2.5999999999999996,0.0,92705.62,0.0
2017-02-12,17179,34,2,5,12,0,0,10.0,0.30000000000000004,77.5,25.5,0.0,0.0,391.5,0.0,12.0,2.5999999999999996,0.0,92705.62,0.0
2017-02-12,8380,28,95,605,538,19,34,8.2,-3.3,92.0,34.0,0.0,0.0,279.0,0.0,11.9,1.4,0.0,92705.62,0.0
2017-02-12,8585,54,2,2,27,0,1,5.85,-3.2,77.0,28.5,0.0,0.0,404.0,0.0,12.8,1.75,0.0,92705.62,0.0
2017-02-12,8529,23,4,0,15,0,1,3.5,-3.1,62.0,23.0,0.0,0.0,529.0,0.0,13.7,2.1,0.0,92705.62,0.0
2017-02-13,17480,30,204,191,1111,14,49,14.0,13.1,93.0,76.0,6.2,0.0,132.0,0.0,15.4,8.4,7.88,560387.54,0.0
2017-02-13,8001,69,242,259,3062,166,245,14.3,13.0,96.0,80.0,2.3,0.0,136.0,0.0,15.6,3.2,7.88,560387.54,0.0
2017-02-13,8028,46,653,483,3201,73,227,10.9,9.8,100.0,100.0,2.3,0.0,67.0,0.0,19.9,6.8,7.88,560387.54,0.0
2017-02-13,8007,69,127,40,343,7,5,13.5,12.0,95.0,77.0,2.6,0.0,151.0,0.0,15.7,3.7,7.88,560387.54,1.5724887111169012
2017-02-13,8003,82,320,177,1407,41,151,14.5,11.65,96.0,75.5,2.55,0.0,224.0,0.0,14.7,3.6,7.88,560387.54,1.850958775093809
2017-02-13,43700,25,298,433,1339,17,67,15.5,11.3,97.0,74.0,2.5,0.0,297.0,0.0,13.7,3.5,7.88,560387.54,0.0
2017-02-13,43006,34,145,144,443,5,71,15.6,10.5,100.0,68.0,3.2,0.0,494.0,0.0,16.9,1.5,7.88,560387.54,0.0
2017-02-13,8593,33,0,1,5,0,0,14.8,11.6,100.0,78.5,2.6,0.0,289.0,0.0,13.7,1.7,7.88,560387.54,0.0
2017-02-13,17134,32,2,5,13,0,0,14.8,11.6,100.0,78.5,2.6,0.0,289.0,0.0,13.7,1.7,7.88,560387.54,0.0
2017-02-13,17003,26,226,227,512,14,32,14.8,11.6,100.0,78.5,2.6,0.0,289.0,0.0,13.7,1.7,7.88,560387.54,0.0
2017-02-13,17176,28,16,29,38,1,1,14.8,11.6,100.0,78.5,2.6,0.0,289.0,0.0,13.7,1.7,7.88,560387.54,0.0
2017-02-13,17177,34,3,11,9,0,0,14.8,11.6,100.0,78.5,2.6,0.0,289.0,0.0,13.7,1.7,7.88,560387.54,0.0
2017-02-13,17178,28,14,85,66,0,9,14.8,11.6,100.0,78.5,2.6,0.0,289.0,0.0,13.7,1.7,7.88,560387.54,0.0
2017-02-13,17179,34,2,5,12,0,0,14.8,11.6,100.0,78.5,2.6,0.0,289.0,0.0,13.7,1.7,7.88,560387.54,0.0
2017-02-13,8380,28,95,605,538,19,34,14.0,12.7,100.0,89.0,2.0,0.0,84.0,0.0,10.5,1.9,7.88,560387.54,0.0
2017-02-13,8585,54,2,2,27,0,1,11.8,9.75,100.0,86.0,1.9,0.0,169.5,0.0,12.6,1.6,7.88,560387.54,0.0
2017-02-13,8529,23,4,0,15,0,1,9.6,6.8,100.0,83.0,1.8,0.0,255.0,0.0,14.7,1.3,7.88,560387.54,0.0
2017-02-14,17480,30,204,191,1111,14,49,14.9,12.9,93.0,81.0,1.6,0.0,506.0,0.0,12.9,4.7,0.37,383709.19,0.0
2017-02-14,8001,69,242,259,3062,166,245,16.7,11.7,95.0,62.0,0.1,0.0,609.0,0.0,7.4,1.6,0.37,383709.19,0.0
2017-02-14,8028,46,653,483,3201,73,227,15.1,8.8,100.0,71.0,2.1,0.0,685.0,0.0,9.5,2.3,0.37,383709.19,0.0
2017-02-14,8007,69,127,40,343,7,5,17.6,9.3,95.0,52.0,0.1,0.0,635.0,0.0,6.8,1.7,0.37,383709.19,0.0
2017-02-14,8003,82,320,177,1407,41,151,17.15,8.3,96.5,58.5,0.6000000000000001,0.0,634.0,0.0,7.6,1.25,0.37,383709.19,0.0
2017-02-14,43700,25,298,433,1339,17,67,16.7,7.3,98.0,65.0,1.1,0.0,633.0,0.0,8.4,0.8,0.37,383709.19,0.0
2017-02-14,43006,34,145,144,443,5,71,16.8,6.8,100.0,61.0,0.1,0.0,635.0,0.0,4.6,1.0,0.37,383709.19,0.0
2017-02-14,8593,33,0,1,5,0,0,16.5,9.2,100.0,73.0,1.4000000000000001,0.0,625.5,0.0,6.95,1.95,0.37,383709.19,0.0
2017-02-14,17134,32,2,5,13,0,0,16.5,9.2,100.0,73.0,1.4000000000000001,0.0,625.5,0.0,6.95,1.95,0.37,383709.19,0.0
2017-02-14,17003,26,226,227,512,14,32,16.5,9.2,100.0,73.0,1.4000000000000001,0.0,625.5,0.0,6.95,1.95,0.37,383709.19,0.0
2017-02-14,17176,28,16,29,38,1,1,16.5,9.2,100.0,73.0,1.4000000000000001,0.0,625.5,0.0,6.95,1.95,0.37,383709.19,0.0
2017-02-14,17177,34,3,11,9,0,0,16.5,9.2,100.0,73.0,1.4000000000000001,0.0,625.5,0.0,6.95,1.95,0.37,383709.19,0.0
2017-02-14,17178,28,14,85,66,0,9,16.5,9.2,100.0,73.0,1.4000000000000001,0.0,625.5,0.0,6.95,1.95,0.37,383709.19,0.0
2017-02-14,17179,34,2,5,12,0,0,16.5,9.2,100.0,73.0,1.4000000000000001,0.0,625.5,0.0,6.95,1.95,0.37,383709.19,0.0
2017-02-14,8380,28,95,605,538,19,34,16.2,11.6,100.0,85.0,2.7,0.0,616.0,0.0,9.3,2.9,0.37,383709.19,0.0
2017-02-14,8585,54,2,2,27,0,1,14.1,8.55,100.0,75.5,4.0,0.0,554.0,0.0,7.9,1.7,0.37,383709.19,0.0
2017-02-14,8529,23,4,0,15,0,1,12.0,5.5,100.0,66.0,5.3,0.0,492.0,0.0,6.5,0.5,0.37,383709.19,0.0
2017-02-15,17480,30,204,191,1111,14,49,15.4,12.3,93.0,79.0,1.9,0.0,553.0,0.0,6.8,0.3,4.78,243666.51,0.0
2017-02-15,8001,69,242,259,3062,166,245,16.2,12.8,93.0,64.0,0.0,0.0,609.0,0.0,7.8,2.4,4.78,243666.51,0.0
2017-02-15,8028,46,653,483,3201,73,227,14.1,9.4,100.0,79.0,0.0,0.0,565.0,0.0,9.3,4.0,4.78,243666.51,0.0
2017-02-15,8007,69,127,40,343,7,5,16.8,10.5,89.0,58.0,0.0,0.0,670.0,0.0,8.0,1.0,4.78,243666.51,0.0
2017-02-15,8003,82,320,177,1407,41,151,16.9,9.6,93.5,61.0,0.0,0.0,644.5,0.0,6.8,0.9,4.78,243666.51,0.0
2017-02-15,43700,25,298,433,1339,17,67,17.0,8.7,98.0,64.0,0.0,0.0,619.0,0.0,5.6,0.8,4.78,243666.51,0.0
2017-02-15,43006,34,145,144,443,5,71,17.2,10.2,99.0,60.0,0.0,0.0,642.0,0.0,5.3,1.0,4.78,243666.51,0.0
2017-02-15,8593,33,0,1,5,0,0,16.1,10.7,99.5,74.5,0.6,0.0,502.5,0.0,6.5,1.45,4.78,243666.51,0.0
2017-02-15,17134,32,2,5,13,0,0,16.1,10.7,99.5,74.5,0.6,0.0,502.5,0.0,6.5,1.45,4.78,243666.51,0.0
2017-02-15,17003,26,226,227,512,14,32,16.1,10.7,99.5,74.5,0.6,0.0,502.5,0.0,6.5,1.45,4.78,243666.51,0.0
2017-02-15,17176,28,16,29,38,1,1,16.1,10.7,99.5,74.5,0.6,0.0,502.5,0.0,6.5,1.45,4.78,243666.51,0.0
2017-02-15,17177,34,3,11,9,0,0,16.1,10.7,99.5,74.5,0.6,0.0,502.5,0.0,6.5,1.45,4.78,243666.51,0.0
2017-02-15,17178,28,14,85,66,0,9,16.1,10.7,99.5,74.5,0.6,0.0,502.5,0.0,6.5,1.45,4.78,243666.51,0.0
2017-02-15,17179,34,2,5,12,0,0,16.1,10.7,99.5,74.5,0.6,0.0,502.5,0.0,6.5,1.45,4.78,243666.51,0.0
2017-02-15,8380,28,95,605,538,19,34,15.0,11.2,100.0,89.0,1.2,0.0,363.0,0.0,7.7,1.9,4.78,243666.51,0.0
2017-02-15,8585,54,2,2,27,0,1,13.75,8.5,100.0,78.0,0.6,0.0,473.0,0.0,7.2,1.35,4.78,243666.51,0.0
2017-02-15,8529,23,4,0,15,0,1,12.5,5.8,100.0,67.0,0.0,0.0,583.0,0.0,6.7,0.8,4.78,243666.51,0.0
2017-02-16,17480,30,204,191,1111,14,49,16.8,8.9,97.0,67.0,0.1,0.0,596.0,0.0,4.6,0.8,0.0,58013.84,0.0
2017-02-16,8001,69,242,259,3062,166,245,15.3,12.3,90.0,73.0,0.0,0.0,580.0,0.0,4.5,1.5,0.0,58013.84,0.0
2017-02-16,8028,46,653,483,3201,73,227,14.2,8.9,100.0,74.0,0.0,0.0,674.0,0.0,5.5,1.0,0.0,58013.84,0.0
2017-02-16,8007,69,127,40,343,7,5,15.5,8.8,89.0,64.0,0.0,0.0,594.0,0.0,4.7,0.8,0.0,58013.84,0.0
2017-02-16,8003,82,320,177,1407,41,151,15.5,7.25,94.0,71.0,0.0,0.0,581.0,0.0,5.1,0.8500000000000001,0.0,58013.84,1.850958775093809
2017-02-16,43700,25,298,433,1339,17,67,15.5,5.7,99.0,78.0,0.0,0.0,568.0,0.0,5.5,0.9,0.0,58013.84,0.0
2017-02-16,43006,34,145,144,443,5,71,15.6,9.2,100.0,76.0,0.0,0.0,640.0,0.0,4.7,0.1,0.0,58013.84,0.0
2017-02-16,8593,33,0,1,5,0,0,15.399999999999999,7.6499999999999995,100.0,81.5,0.05,0.0,625.5,0.0,5.25,0.8,0.0,58013.84,0.0
2017-02-16,17134,32,2,5,13,0,0,15.399999999999999,7.6499999999999995,100.0,81.5,0.05,0.0,625.5,0.0,5.25,0.8,0.0,58013.84,0.0
